business_id,success
wtCRoIQ9MTzJT-w3mBivZA,yes
zHwGkUyk6xKAXzgYFZeAVQ,yes
Z7lpQoRwSUzLFuWI5NtYFw,yes
Yk04GDiahNjRWnpxQv3yug,yes
oiqXTFmxKVE_9RrJIWk-Hg,yes
BlRPg1yOlJP_bX1ieLnpXA,yes
B2zVOTERdQCaNkG21qpIHg,yes
txWL7W11htEsFRNFhffwRg,yes
n5SIvJs9dZfVI5K5vnBl6g,yes
jWcN1XkLrR7fOhP39jribw,yes
q-HGLQEEF0XxV5hspf0jCw,yes
BPaSQwEObWcbVxwejX-x5A,yes
spJp1XxeLa1zZXwnoS0FwA,yes
n4f1dYqSAPh3N649xov8UA,yes
T-rcDVmJrzsOnnFH7nw9Ew,no
h1d7LaRjSNKWPe1vS5jaVw,no
xiMAmxP6B1stKolQQ6PZlQ,no
0xSDrUYLlDthD4P9hxqn3Q,yes
90LQ_PeAlLJsPA4rxwkynA,yes
0OrxJH2RwL4zH5ZjoQGHiw,yes
UbiVgOTndh1n2kk4zkr3Dg,yes
hom0vIklH2zDyEmELlOm_A,yes
DTXXdUdrNoupTeBLYIXgqQ,yes
isy4V_ddCMN9ijpuSQc8Ag,yes
yXbTeaUwOP0ERigZH37P7w,yes
H0oc9-wmBciSnQwLe6GxPA,yes
XOxPBfJljwsd7eexz-0JqQ,yes
ILmjK6roMjr3o-2d2BdykQ,yes
iM18Ipd26wIcdAW5Bc268Q,yes
X5TvjLftGHHpQWKVOPh3wg,yes
9rs3mGcaEqjiRu-9B1NVhA,yes
zMwglsuaNQluMQH4j6Lnaw,yes
7lnJvBbst8njnCGajzi8_Q,yes
NaR-k7aF-t-9y5gtTZXsbQ,yes
8HY6_7dGf1wcFcHq255njg,yes
gsGxd0pTPgELCRmzcJO9JQ,yes
lMKxhfLCudqUUQ8wDAfrDQ,no
3KxqjOgebmRkKSXCEy5U5w,yes
ddEAc6kTgJuX36YH3naGpg,yes
HgFRGp9uhFdzRU7XcpqGIQ,yes
n3Qs7geCfvgUcHUIQuzG4Q,yes
3Eg35x-4C-AydGpiIWNhnw,yes
2nkKFLFfXPqKaWdty-2S5w,yes
cxyFr2ziuXHHMzDRmdlQ9w,yes
oejvJtKHJhsrjG86XYh6Kw,yes
zVEhgt081ZW7a2idFzXINg,yes
nT2_cLrDWiyRMKpqRyv8Xw,yes
A49qmrcagPVLHNSkpZhqWQ,yes
irHmn1aNKEy-E7rxfZf9vA,yes
1MnmwcveYq1JjGeQfdltgw,yes
Tfku9FFHm1bNyLrQVM9d2g,yes
KlXKLoS5_Q7SfZRjvVUiSQ,yes
tntVmVIdayKc9634EiSk8A,yes
u6Lym5WYTWFYP2AFVSIibw,yes
Bu7oMTjKIdtvrwL6_Wx93g,yes
Ss-6k7jOaUdlZRMDVc3Zug,yes
9FQ_2nB46NZ2qGrKtXUfmQ,yes
aSOIsl_MZ3UO41Ji5ZvJ1A,yes
rBjr3WmCk5AfgrAU5t1eiw,yes
2SbyQkIMwKrlko3Iq7kSuw,yes
reQ5YxTFusXWERhFQCVuyA,yes
VdyWDyJowzMP5TLGydO3yQ,yes
jFwfg-gkBH4EW2rWl_BG7w,yes
thQ_3x-wubDjT_Xd9ckxMA,yes
DPLD3TxJKZLRTq9Scf_S-Q,yes
ndcBrR2D13fjP7VYcnqlyw,no
L_SQs0pgHlsXgDuzewalbQ,yes
95AG5YbzToVK60TmGXIZWw,no
K2h9qmUVYk6k7Ekm0qIbkg,no
GeM7la8xv6QG61MXqlaY2g,yes
vdMkTmA3ubPi3vJn55B45Q,no
0bXiGRGFH4NM6M6uINFXmA,yes
bpBJQ8AWhdFS9cbF59g1Iw,yes
lgAHk6OugOVx1EKJrIVAGw,yes
qlRiQuGaRWQSiZ5y9fmbrg,yes
dcWaUnkp-4vy0jXtfwapsQ,yes
LQotixeiZHM-A92ExDWX_g,yes
6ec5_VwSpeV90h2PfSk5MA,yes
-RXOEbEfZGhICePHtEoMPQ,yes
YI-x1b6pGyCdEV76KSPW9Q,yes
01jmi7k3izMl3z__pSM8tA,yes
PTyYMfmR1iqxvLfEiSlGbw,yes
wAXANVpAS0tNu4AV-Ajn-g,yes
WtGGo9pmHjqd18jQ2f6fig,yes
nzHvVPHomcc8DSguAInBxQ,yes
f9QDZkl2WgDyBz-Y2G_lag,yes
PKnNs80G7n_KAX9p8E7hpA,yes
-abkFgZ6YSyVDFP-oaFnyg,yes
qAQAqQ3PUR6kNo4-VXbsCQ,yes
f3ds8IV5otzjxlvVOTc9kg,yes
6WF6l1BuF5UidHV1OF_lIw,yes
zMzVc9K1uH4dQMuiGW0fKg,yes
2y85DZi5mA-3P626RbPl3Q,yn
NF1g2EL1wVmO0fXtuCWeZA,yes
BWTaBLd0yolcM3gUt9WF_w,yes
2NbZZRRxtn5mX6qGZ3pvSQ,yes
jfeg9FeSnNcMEtrMP0dBZQ,yes
K0BhlUCYdIwT3MpgiZZEIw,yes
nGDObJfw5gD3lwrdzBBKyg,no
Gzdx_MHlmbScsuiRmhSAmQ,no
5Ss0Zslsg8DoQuJzjBuU2w,yes
nvrDS5wqr2iLY_9is64A5g,yes
940mdH4wvqVSzRISBO0tRw,yes
YkA_y5G5NL-d2U7Bf7pk8A,yes
lZZQIgKzo8_K7ZwZLmaBQw,yes
9XR4hKoQkWKe-MhM3XkEvg,no
4gTFaZrQRWQqYfNt8u9EmQ,no
T_x645XXjzhvHSlgY26m7g,no
ULbjuM3cqje5L-6I-NrCQQ,yes
iXTq1a2Awxnp3-LZofquEA,yes
Hes9K-HS2UN-x9I5hu1SRQ,yes
0AI6dLRpAlzbQPCSVlRLBQ,no
Wo7PuouU6ZAPOLRe0mC20Q,yes
c09ME60SIfFEK925Kf5aCw,no
LGm5mo_tmdaRjmKI69yz6A,yes
lCUlMVdDHGAoTS1nP_Y9bw,no
MIAYu3Fp_apBGnp-6FH3hg,yes
DN0jT5GrgJ49Hp54ch8aqA,yes
wT27V0FWSh1mNauZSj6N0g,yes
ieUK06c4vSfYjXr0-NXLPw,yes
Yo-7mu223o2M7axk4dfIdQ,yes
c6wEc2FqZ5HGvueB7ioCIg,yes
q7urNT-x_CduCpE8uXa9Pw,yes
9QVtnLAdBJhtDgE9_OIyfA,yes
5RUBJ-XdJ__xEMn4pw1__A,yes
8r7N0_C4JfOpDakJCtQpYA,yes
an6BO_VPtizy-aeEdRCT5Q,yes
vVp9COQR6BP6O6k29x-Xyw,yes
Ce2b78Fh_NZnq_PVZHITjQ,yes
SATiGGEevL4WcyKIuw7wDQ,yes
qZF8PMK9hLPqwmv15mXXYg,yes
CshWQ7Mf6HHkmziZNq-zQA,yes
hT-cOCQou6Ya7-507AjRKA,no
pr6EdbNyJxVGUxNrgKC9pA,no
dg_bvX9aKeCr1aPayWhB9A,yes
zrqJz4Ne-jrJV8ov8nTEXw,yes
9u21U-zsyL3SpD0EzS97yg,yes
bj7Ph1002j8ZWCf0hjRYfw,yes
6zzqWz8jeuR4IZNomTOj-Q,yes
sOgZgDLSjvsKiaCxvwgnOg,yes
NITHoK8M1ZJScwWWLXobCw,no
h_g2unydEk3_suywsqLfag,no
_FtDENBzOGWAfdYzfZbaYA,yes
WLxYgDQJM8Ah6JxQZiuSWw,yes
ce2r2DpyfEHyBqvb3vdN1A,yes
ojWO3YdnYeJecw_2GFZOKg,yes
Pbnl7d46Dbr2LVPQd8Rp9Q,yes
vTpT-2AlsRrodMn2qZs0TQ,yes
qa2nW5IBapsJ5n1d6XN1fw,no
X1sSY1lKDE7g0dtTkcSyoA,yes
uvI1vhSObDpOMFbQgo3Pkw,yes
mZxLPrPX8xTqZgk9DmOWuQ,yes
72P7YwBKn345EjlUB-6DGw,no
VA9jcn95MAaM1_6O3BjXiw,yes
snbVonymxLITi6q-5vwQhQ,yes
2v8hMfNhHPdOJh2vJx7ZPg,no
fWfNZP0EyUlgDtO1-zFINg,yes
9wwWOPPyvDJquN8gxRPd3g,yes
FrfCSls7vcYBII7NiSC2VA,no
_VTPuuObP-duSPNEsF_sSw,no
wYpR8e-sF_iF1SRDdIsBxQ,yes
bUqDQnW_lxMJIP5ON1A4Yg,yes
u_zuB_nP9w1HVNqB3G9fwg,yes
Cs0__mob2n3NljxmUf1sfw,no
m0obBJ1lsgACWPVLn27SaA,yes
jrpDTM3V0981i1wZgbROAg,yes
c9-bisLGl-htxMnQpoT3hg,yes
NoYvBx0UprA7awuJQcxKZA,yes
7bTGn_C-fGaOPgeDbFAwfw,yes
luC7_7K6e-21EX6WesIkjA,yes
HmA7mbE4fC7iBMDBfUsJeg,yes
XjC_9id-GdCFeEerNSt0jg,yes
R_j0ZH1MSKkcOrR3s5TMhg,yes
LzZUtCTLZo7ZQEz_cGraxQ,no
FXcYOaOz8gSpakhDwLgocQ,yes
M_-QLsu3birzaPqoENjK4A,yes
7AaJnYiybTrkHX_Z6K4MBg,no
mkPQS-fef-xK9SUtjrsGRQ,no
MChf5Isp42kP2i4FdG_Dvw,no
ANTZ-_mNmmg1LiU3YBG6jQ,yes
ETiVuykBpv1AhGrLTgvEnQ,yes
8WL3GEcZYdrgYnfv2b4zfg,no
162YNhj_eF6rtofNNQKFmw,yes
7dTsjbzaSZ2o2L-UACyI4Q,yes
ErXxgawG1eActBp3oD3yUw,no
tweFCRuWMixU9XaSiVYaXw,yes
n0V36b5j22OOyo_fbFEifg,yes
llpQ6RzJoh1ZBRjwS_RrPw,yes
QYckWb7dCdW9WWpObs_OEQ,yes
pYVB3jj148EPlcMfRk7Pqg,yes
Lbi_EI3f0Wa1hmgB2W_YuA,yes
LTVGI5Vj-D5TZC-SOEL3-g,yes
zUh6nKm0LMhdt6NNe8HVaw,yes
EuQM5S_MwhqQZPGa4HpMAA,yes
geT2NnvzPN9R2RUCJ6dEeA,yes
IT1x1aVXAB7HwBncC0_m-g,no
ChyMz_ebSPWR53IZh9Rjqw,yes
jge1uJ0GNyEU_UdR7x8wUQ,no
yxPZihkf8NsnXMEiO2OQoA,yes
iQ_LSZSem6mK1N4xnoRr8Q,yes
4Ouk4TQ2XQJpdzZOrDL2Lg,yes
mwHKCoEDsAR41ny1EZDKkg,yes
5O-NfmwTMSzkBqs4DGhPpQ,yes
5Eppu_Md9SWJ1Iu1JVKcGw,yes
QcO1HIIFfAx5F2tSfocIUw,yes
pdi3Uz64PEQ7WIkz0t4FrA,yes
W9Cd90HT4B91EURcCWB5bQ,yes
zlDEMQ4OT5El_2fQDmKGng,yes
FXDmcephyPtNk5H0FVjPQg,yes
0ZIDxwKZO96Gkj__6SdJIg,yes
AMzEDtwcuBNMo-ttWFODdA,yes
BRkHYp2jR90zBWL2HcUPYw,yes
bi7Anesulk_vMrOCDTXopQ,yes
d6GilXaCHkvJAlO-YQIbzg,yes
F8vlX3tvrsTbE6MRUhrH1w,yes
2nNg_t4QsXlfHV3ZHrOB8g,yes
ToiQqI0SZOocX1WIyEUa9A,no
k_BQNNPlCspxsmRYmpNWYg,yes
nmf3Yzz0Ra9ncb_U5i2DXw,yes
DcK2aDSpGKHjOIJoT5SBdw,yes
Ptxs7__lsJoK3teQQKUn3g,yes
J-7ot2a9Ujkt_wCTRfOOUQ,yes
V-XpSZrWd1y6v8WulPhkAQ,yes
GWHazKOcDASMq0kAYay3bw,yes
Qgg4Kstd50mYzwa74Ejv5A,no
zh9pNUq70RXUjn-7blwAyg,yes
p3wRYljbL0ExYeTRMnilCw,yes
eWicEzpfjcehwIp7e2SOVQ,yes
eAWJ7ebRkjrJipSVBBZWTw,yes
V1dsN0WxtJD2ZU-GLanz6A,yes
d3GXq-tmY36ZPYUj9fb6Yw,yes
yw62RCS0-1SdwllEZyGKEw,yes
eTU9vDVmVlvrx-8F9HTkRw,yes
Y8oq9OaCm930GN6FR0KdEQ,yes
cs8hhj_GQybwygvetwHTwQ,yes
O8tMHG26_p2mvzTKudrCqQ,no
gNN-BuWB8qLXesaHlRsV0A,yes
krBhWSteRiUmSCFskmhlRw,yes
pl0Hqx9WBcSxulnUE8mR7g,yes
xHUQbbdADUtqVK7RTvCfQA,no
Tw7MXb7r6KL24DRf29sCyA,no
aNeHI-iJ6bMaDtEZrY3V3w,yes
Jb0PjJexG3H0M-pUYoCxYg,yes
LaTCw3s_vyoJ0HnlKIw_fA,yes
js3kiwuS_0-aBUi2wZOMNg,no
qKkL_54UMEl0MvrmMlPCPQ,no
j9t8rDF1XR-aqpNnsH3Ywg,no
bVz2J5K73vEOprx2UOEQUA,yes
wKJgjopo-ky51_fzbtxKdw,yes
KMHWXrk9bcWUP7nX93aj3g,no
RQtiU_W90T_7bli__lycyQ,yes
miX7Zpyl-i6ZKVyW5aVJZA,yes
G-clC_sE5BPzHEBFdhLuZA,yes
L8WC7tspHmPv6pr3baNL5Q,yes
62SjMwyOfrfUavIaA9PWQg,yes
OIqmn3e96Zjktzr3RGAmhw,yes
DuT1GoWiFfSRNp1PHgQ20g,yes
cR9HmaqiZM7OKVugDMY4UA,yes
fDLoAMdoFPRahEgvUClxOg,yes
XnDiInBCG9yr-jxnp6arqg,yes
bV9drK5YTWyBPKC-T89kWQ,yes
lYlvD9QAYJIwePnqsmJM1g,yes
Upn_bKkZ4Syf2hV35fJMUg,yes
5fM2PcmEqlynVIS0YwimhQ,yes
5pmqxFMeeirM4sNimYmx-Q,yes
jI8KwtCaBeD7yn81-7yf_g,no
bah_eaDHezt2-kCHtbk-tA,yes
fSvg0RRZJQ9uE5evozL9zw,yes
apsMWIbKo_YqCJBbZktOtw,yes
8PuzekLrN1N87cW45-1pvA,no
w3g3eQCzepU7QUfmCCAqhw,yes
XGc4lCyBf07445WcBVYvIA,yes
YkVujAexqzZ4hMpnrjH7EQ,no
iVGgFzFs5D2IYfeB5OF_Kw,yes
59MaPI145adTwvcTm97F7w,yes
qx10kvhwLb_uoGNWLjKoCA,yes
AOx1qU-zg9VS-DPnsJcjMA,yes
a5MzI5EGtPiK_Gmr2wrH0g,yes
b6rjU6rZiP_8xA3iZ6c9EA,yes
EtLpQ9rcjZWLOIOzxMsZ7Q,no
Y9-R6ZK-jMgo7M4UV3-rRw,yes
zhEZikbVHpYAvTiuDyJfKw,yes
yJomheZ1ByXsT_Ub_2aGfw,yes
siY67ffbvIBgabYtrvBZqQ,yes
QINagEORinunMxoDhlXyLg,yes
c2HY31xKPCdoqRZZ834AQQ,no
Yubwh283iZnpf59lSdHftA,no
SMHRoJ2PEuJW7SCgnZcLgg,yes
WFeKUBmcVqAOr-XRPhEBFQ,yes
RSFLxWuS4v79h9s774Z9vQ,yes
_fKE0bXg9QGhFPIJs6hdrA,no
hubrVoebEFSC19ZgRTi4_Q,yes
PH0oIPLxod3yXkzYLyGoaQ,yes
A4x0205f3SkcQm6DAVDcBw,ny
FP1iYZzgKCcKS2I2ZNbLHQ,no
VVI1ZGrnR8LQaI51nT2C0Q,yes
UdeQZltDLsOsj228ZbE2CQ,yes
MYbynxDifFsOPUlb9DahAA,yes
x1GtiIiJEgEZE3V9gJc7_Q,yes
yY4uqYOz7qtQzrsxQaY4YA,yes
CUzMtYU736UtVsf-_t3tyw,yes
bcIydJBBfMPuErIZa_z-Hg,no
1VcuI37vudvtOadaZd8mww,yes
l-2eNAADlJJCl-lbhdJvEw,no
sWnioa6stU-UfubKUa6QdA,yes
27zpm2NW_joVtfXRxCye6Q,yes
tRdPfKupf14-5gRmSKYNaA,yes
RBqLL-pDroQ8tLVA5h0L7w,yes
0z3Sj60g1w_1QI9UEP3S7A,no
iGUaVKKmxpagpMHbq_Ua7w,yes
N3rVDNv8nOtr7I6scGYP2A,yes
xK4uXn4NoVZOWUDP5HlMTQ,yes
Qc8jdHm3F4HwsDIwPoWyNQ,no
UlHfT4J45F2CiMezG-FAdQ,yes
kkcDOrjdYNC1I0iL1o3z2A,no
AAmmlfjPTXlbntQN8D0a4A,yes
OvgBvEMYZhAhJzXYuAAZoQ,yes
hszWtRMQnUWzcCG1XaMFGg,yes
BvBytVj6x7cDl6Wy9a4ebg,yes
mTLsunM81bWtS8GAf92wkg,no
WfwwEJywaG3CqeYjmbxjFA,no
0BNMChD8tASCBnVZrqf5yA,no
z63ti5uosMIB6rMHM9arJQ,yes
A6nt9PlNGMsExUUlYO6bMw,no
7REpDK7ePjvg7NefZUyOEQ,no
zDgdgYSuHK5SKKHYzLiaEg,no
WQy0tQ_a7BTo9haNjQorsw,no
NDZMyrJHIs6R4WO4CxCx3w,no
RowHpqkHlj0LiabffUi25Q,no
zUksg3YZdYor-s3AOsQ04w,yes
rPYt0wu4F0ITmq2lhEu_Kg,yes
VX4NjPcMBJKhxGJVzyf56g,yes
PMp9p-qUHRXn0uaspi-XKA,yes
aXrYPSxHNI72Pu1YVjWODw,yes
XkLCgOBrrT8P75qEa12oRg,yes
5sKyl-00crw8LUcHr1NriQ,yes
9qjnljQPkP2W63dShFB92A,yes
t3GXaEBJcwEKQ5_-ZwD46A,yes
xr67X58eKRdRkaPDO3dYCQ,yes
VerFJXtmjKUk6LGcTFDJCQ,yes
JAa-tMlUpYQXOK5eUjyk8w,yes
UR2nL-BWu-aLKfWMpCgvFw,yes
nzaW2fL_x86U8fOrrLJrmw,yes
Yt9QfpDfraAWpe838KHwvQ,yes
o-_P4IFSnNfoLqbKMBVCDQ,yes
ZqDS35i1a7FxQqVOIPrzSA,yes
u3Ej5Kzz__XCw4DC1soBAQ,yes
iXBBa0MfgWx3VZuVTm6DGQ,yes
71DYO8Lbnuna52VDcnebCA,yes
UBw16_z02N_sVY2MYVaFYQ,yes
VYV3kN_hOpKvyvVJUD7vUg,yes
Ni5I2sNSBBtYE7trACu6AQ,yes
p5FZi2__zO0hmhcwKZimJg,yes
GNy4dOOeotfTpmNcDtxOVA,yes
Fx7y-VL9iyzK0ez7YIUh9w,yes
DnOaztsVyf-2CWW9VKhrKw,yes
90K_4UBtEnJ1yqTbyMnRCQ,yes
oo00FVHuSPx_iIsw7MBbyA,yes
tHhNVuHMGL2BII5i0W6BJQ,yes
iySkURlJY7IS7RZXbCJ6nw,yes
rmM1atICUsN53PqonEYtpw,yes
SD2g7U1DzXX_PUaalMIlfQ,yes
SDxU4-haPvoI2weG1RF5wA,yes
TWbRoDBSvb0ryY6VqgnWjQ,yes
0S_wo1Tm7RtLnPzlgH4Z6Q,yes
yq8wkhJYEE-7sxpZPkJvCw,yes
FjIe0KPlt72Q7F0VX7wfQw,yes
U45rccV_sPHNeqGhWwViqg,yes
hFyNJjLoFtWtSoJc_6NAgg,yes
2eyHOex0GdV0-XrTAkW39A,yes
Ys9K4kNCNcP4JfzcRaGosQ,yes
WPAhadGiicQQ2Y8SYahM0w,yes
cYmoO1q2A0Wy0VTIaAENOA,yes
QZHsUSlfiZEabpyHr1i1tw,yes
qudAiANLgxVHtY5nFomM7g,yes
kBTPopEnQu214pdCIwVCdg,yes
nwda5euff4RB7ngiV5m6uQ,yes
p3bvDo-ZZdlodA2XcMz92w,yes
21bPAbrR58CEIu0Zkro_HA,yes
LErVBQMF5XJ6YhffxCieKQ,yes
Tx8-7bMdYpeoIjJLkQ1AhQ,yes
ZG3kXakHtVdg26fGSAyw3Q,yes
zoc4HaQEdZc4rzEYxlLTKA,yes
hMWD1aDIneOYZwVsMJoo9w,yes
1SP678qjSVj1oaaVExyFNQ,yes
xmZ_knyA0x9VUWOYWUyQDQ,yes
G6rsf42vYEwmRE8VufUyXw,yes
9JZzQWTVg2rW190PrJ4WbQ,yes
v3JqMmR7XZ-IIhS7JQikNA,yes
Ka9X4hEqkyvGACgLq4RpPA,yes
4MIz0Hhe4vnT186cUZ322w,yes
CG3PcdgQvzhwVCH7Uo6Skw,yes
__6hsNl6ibtI6OE5NQQiPw,yes
j6Ml006TaSd7mIFXkQCl7A,yes
vjg_tb2V5_5ZRpz7kExF7Q,yes
zqiER16zZy5So4gwsfIysg,yes
BvLsJ8RZPFMSqZHrT-O1ng,yes
lm86X5zQstKxd6KzjdvczQ,yes
9EMpYTFahO6CVd9YoUkgbA,no
6os4qf_Fb764t77_uZIszQ,yes
EE22dTnPzvaMWR911n5UlQ,yes
CvbeDuM0sXAQicpRwGIqzA,yes
KbYsF3w6AhKeHQqEDPfFjg,yes
SbAZzgFWGxfmb-M4fZW-4g,yes
61E2HsKnfB67CIyH30aNRQ,yes
WowsUpTGzf2e5ogLSgvEgw,yes
MrqdvNriKtUhUEIGjz1vng,yes
qayICrs2310adeEkw8mThg,yes
dRwRZk2cl1lutz8Nl1Bh9Q,yes
fAx8er-Epi0QJZqG2xK13w,yes
G0k0X8YtcBNCEd3aYGhixw,no
17XaMVFJ5VurxnPdAPFT-Q,yes
Pb8l87GWlT9arhwIpk4mtg,yes
pK7sL4kJAFz4ByXi7OMENA,yes
8jP9_hEjUXbzqnBQu3nIBg,yes
rgA6tmWvS71u6A06O8befw,no
vpNGAHWCHRK1CMEpY1Js4Q,no
iwz5DTLe-fVgJMMTzRDENA,no
pqgBc-pxzDambJMhqS9_CQ,no
xVOZrhxmBhfuVYf_vXr00Q,yes
hp-58s29F3Gn5vKiJ54MlQ,no
baRN2Sh-jLp6xUfIJaFrcQ,no
9_9xSq7xPwnq9DBiCbFX2A,no
20l1dv2qfrUhnAZ_tJdGmQ,no
1Oy0NTwdWWJSn2YZ3AmChA,no
J8YmOKvQEnOo2bCjUjNZPg,yes
UNeruMEQgxi8roIzhGyDPg,yes
upiJJ5c6GQ2r9pYuGn6kCQ,yes
4MyunHnujMfLt574AF47LQ,yes
2eVIIB2-97pLPzdLiNpMNA,yes
-zGHxxv3EZCuKLHk3nqmRQ,yes
C4X6KBEMfUK584-p51xMjw,yes
1n_ijZ10Z3xU4BflZBcRCA,yes
AbldmGMghFh04U2zyzsH1A,yes
Ffh8Sv2PCn99R3Xyj-YcKw,yes
3SrQ8DEQHwFIViXNwpPcuQ,yes
PVvFen3iR6GbhHpVbw2hrw,yes
9c6KMba_Zyjc-b1migrLGw,yes
vQL3JNoz5_8rOqHdVaQjEg,yes
KsW0ADagJtX0v5Cc6xe7lw,yes
o3oRTjAlas-27kvE2Xtp1A,yes
lx3ex11xKnykVholglS8Vw,yes
oM73zFvLF0blpDh7aYVuig,yes
gOk8l1MI9kpA7GXI7ByG2g,yes
PNvgVVQJQB7Ddtwp66LnKA,yes
I3zxOd1WuzQIVC01qDtWhw,yes
0jyelhXYqV2eleo4u6VS-g,yes
8mbQ9VvL_Zpko5-yPMrbKw,yes
4m338dsvmEPIkmWuLsJKmg,yes
XH5Lp-_z6lAihyWZwktmUQ,yes
Q5AASajKBEscS1UFBOnO_Q,yes
8x9k_Vh1vrcMpO3zhU1yOw,yes
cf1dWwKFynuOlrpzND6EfQ,yes
3jFSeFOIw5aFXlgdldJKvg,yes
QzLVIRKz2L6sgXZnb82Nqg,yes
hR9s1JrHEfLrmXcA3JasXQ,yes
jgl4j8f19e02MGpeLhk2YQ,yes
1bYCmTcw0WbIdoRowJLK-g,yes
1YEy59MIN_mBooy0otE3xQ,yes
My89PcMq4t-S6-6D2m5Cdg,yes
BtmTDWLgbIqt4iPD3hhAmg,yes
wVF0HNavYOF0sOBTtI7pcg,yes
JFeFm4bDv5qmeKPYxJ13Og,yes
zvkdo2uDcOp2c6BhcLzNBg,yes
iMMLn_LaPhalRHI4mRr4Xg,yes
vlteQ7zAXFgtDtoWKkUocw,yes
UK9o-W_MWPx6-kAYR63bng,yes
jty9p89zCj6UlIMPheyTcw,yes
701xjzZtng2slDoRL5Z5CA,yes
ESEhk_U_QjAvl7ZXqQuAbw,yes
pcPox7MSdvvse8JOZUCkfQ,yes
eQfTLT6QvoB26yLV4VwUZQ,yes
d40IPfK9lJ0jeGReWJVmDQ,yes
mEhD41Z_6INB2e2njTL4Yw,yes
XvpzNNsUmvPrDvJliMTcIQ,yes
u3Ui7KKJGap_lhSnAdqUTg,yes
rTUycoFNqRtV-EjERI5k2g,yes
SNATEeYeCoD8Vly8572FBA,yes
8HJx2phM1dR3i308NH9C1w,yes
Kd4vwLWkpJuQB7J8KlrQYg,yes
MJyBuWFEY5yd0PkuP8NWzg,yes
Ch2QFD6rHAL82E3CYZEUqg,yes
Tw_haGAPAjKYy7Ou76gLAA,yes
H5UjWOuCogbB-udtRzbX0w,yes
SC1HAW6VmGijbaGHTWjZcg,yes
Mk4t0KlRnIXn3buHvxuPuA,yes
2LYw_PBwVcSDQnjggShO9A,no
0WAWICDhZxs3VeaEM8hfSg,yes
4nfeErznRWbrkQIhEzUTTw,yes
f-YwhwY1fdAMYA0NkFSqDQ,yes
PZOXdoJ8A7_YkWNZELljrA,yes
mM1dvYOO7y7kdvyuGM4fPQ,yes
gwE20Agjz-q09RRIGVC5cw,yes
YWr-lzdZ5nQp_XWieQbTRA,yes
K6shHv5mAy2O2Pmgmc7tlQ,yes
oYonrJs4DbVgib5eme_CbQ,yes
IE8WlT0jT31MzK0YreU4UA,yes
yAse4A4MmqL7AV9Jbf8zvg,yes
j3v_d4JWEBYezzV90CFs9g,yes
st07C3ZmrYTzCDJhWGyaKA,yes
GeA1l6qlqRaguJhVrYgAzA,yes
215_KaPQ9UL7GVZbquDvVw,yes
Yx4xqTaak-fP0vKfIziDVw,yes
vN5ogiZG0OXhNhYNnI8J2w,yes
-tRo_30vvBJvpjhsLjYoSg,yes
L5dW98nhSOGp9lFJGEDOzA,yes
uHfd3OgGob56W7MCPlWhtA,yes
BKMQ-k-7PsQBza-jDn5EnA,yes
Pm0orw2T49XXnS7GZKOZKw,yes
QfBIbmTdy-TrugB4UEUoYA,yes
j_cJXXYC876tIehjB0wzOA,yes
eugdCXFDEImSVZTr8pMhPA,yes
6qWhPrtRg3AlYLkBmf3HJg,yes
D_b5HakYAi55IkiDlXGZLg,yes
DJ9jdN7Zzxy92KjbFZJjSg,yes
6udk3QHxceTyyUnkaQAMPA,yes
fOuRHPGBloh86_SZ74sOgw,yes
gmgKVjeWIz8xdazF_wTSkA,yes
NkKTXQc3KRUHM6-9OdS5TA,yes
BGxzvxw_LFKHcXBfBLkkBA,yes
jzVNljp8h6I7KXrCMLyYNA,yes
2I8dmfO5eI1uEdG2KdQ6QA,yes
bqW_AbiNTo66aofk8IdNmg,yes
5q3FwtYG92yJKsNynxsYcw,yes
CDU5lREYullH2odNng9zIg,yes
PNWFpmsCKiDLaOjgDXwrPw,yes
37CjXEh5d-fNAMXLFYiumw,yes
lyOjcyDJC0H20sqGF4AOtg,yes
TY81XnYNXU3KWUsrYSjuEw,yes
inodwsGpjlph4neAMMR8cA,yes
51y3PLhEGzKygQ8H0NcOqw,yes
RhCqfwQb__PxkYI1ZVR9GA,yes
sNeuF4AoWS3iNztaFgt6aw,yes
9W212CUTMpOVFB-azB86HQ,yes
O9U7Cyfx50nOZdB5UCneYA,yes
4qjgFaVdLXR4hT5GLCTOdg,yes
tedLQwXzkD5E4w2wyyoJfg,yes
7QMLBYH66rs-e7PyB9fSzA,yes
dx8htWhUIY9kU9FN92LCrw,yes
SwWAIbE9W0fDgcJPbFVxqQ,yes
H3T6NUMd6Qxmw25yqthCkg,yes
THw7jYNlexStDb6YlQ6pzA,yes
YBqTuVNn1L7c0Liomp_IZg,yes
x6At1tcLCsoBf4lDmb2-fQ,yes
C0stXkh_GAGPCiyCn-961A,yes
RnnX3qy2hFMZH9w4DxM1xQ,yes
k4HGiMhlZjDX-Wl32gjs_A,yes
J3wtFkCi_2tTFvGrHCCYCg,yes
KhFT8QKDIEv5mW5nrZfBDQ,yes
Cj0_rpko_IEoyQg3mKykjQ,yes
eaHfnfFT9-fy2HjbT4KimQ,yes
IotTBUnRkdEKIVuX9sXkkQ,yes
2vvhZrQPQag-3KMQWjldOg,yes
cUFsuc4z3Md6DxrCPno4qA,yes
fCmFM_EoooTl2x11av2t_w,yes
wNu89v8h3v1Xa6jliKU4IQ,yes
